23310	2
27340	1
27360	1
27430	1
27470	1
27500	1
27900	1
28000	1
28050	1
28080	1
28120	1
28140	1
28160	1
28170	1
28190	2
28200	1
28220	1
28240	1
28250	1
28260	2
28280	1
28290	2
28300	1
28310	1
28340	2
28370	2
28400	2
28440	2
28470	3
28480	2
28500	1
28520	1
28540	2
28550	2
28560	2
28570	4
28580	1
28590	2
28600	4
28610	2
28620	5
28630	2
28640	2
28650	5
28660	3
28670	2
28680	4
28690	3
28700	5
28710	3
28740	1
28750	1
28760	1
28770	3
28780	1
28790	1
28810	1
28830	3
28870	1
28890	1
28950	1
28980	1
29000	1
29060	1
29150	1
29170	1
29240	2
29480	1
29970	1
30010	2
30030	1
30040	1
30050	2
30070	2
30080	1
30090	1
30100	2
30110	2
30120	3
30130	4
30140	3
30150	7
30160	2
30170	2
30180	2
30190	1
30200	1
30210	1
30220	3
30230	4
30240	1
30250	1
30260	5
30270	4
30280	1
30290	2
30300	3
30310	3
30330	3
30350	1
30360	1
30400	2
30410	1
30430	1
30440	1
30450	2
30520	1
30540	2
30550	1
30560	1
30580	2
30600	1
30610	2
30620	1
30630	2
30640	5
30650	1
30660	1
30670	1
30700	1
30720	1
30740	1
30750	1
30760	3
30770	2
30830	2
30840	3
30850	1
30890	1
30900	1
30920	1
30930	2
30940	1
30960	1
30970	1
31000	3
31010	1
31030	1
31040	1
31050	1
31070	1
31090	1
31120	1
31130	1
31140	1
31180	1
31190	1
31200	2
31230	1
31240	1
31250	4
31270	2
31280	1
31300	1
31310	3
31320	1
31330	1
31370	1
31380	1
31390	1
31400	1
31410	2
31420	2
31430	1
31460	2
31470	1
31490	2
31500	1
31530	1
31540	1
31550	2
31560	2
31580	1
31600	3
31610	3
31620	1
31640	2
31650	1
31660	1
31670	1
31690	3
31700	1
31720	1
31750	1
31760	1
31770	2
31800	2
31820	1
31840	4
31850	3
31860	1
31870	3
31880	1
31900	1
31910	2
31940	5
31950	1
31960	2
31980	3
31990	1
32000	2
32010	1
32020	7
32030	5
32040	2
32050	5
32060	2
32070	2
32080	2
32090	1
32100	1
32110	5
32120	1
32130	2
32140	3
32150	2
32160	1
32170	2
32180	2
32190	1
32200	1
32220	3
32230	2
32240	4
32250	1
32260	1
32270	1
32280	2
32290	1
32300	1
32320	2
32330	1
32340	2
32350	2
32360	2
32370	1
32380	1
32400	2
32410	2
32420	1
32430	1
32440	2
32450	1
32460	3
32470	4
32480	1
32500	1
32510	3
32520	2
32540	5
32550	1
32570	3
32580	2
32590	2
32600	1
32610	4
32620	5
32630	2
32640	4
32650	2
32660	1
32670	3
32680	3
32690	2
32700	3
32710	4
32720	7
32730	5
32740	6
32750	4
32760	3
32770	3
32780	2
32790	6
32800	3
32810	10
32820	5
32830	2
32840	5
32850	3
32860	1
32870	3
32880	7
32890	6
32900	2
32910	3
32920	3
32930	5
32940	2
32960	4
32970	2
32980	6
32990	3
33000	5
33010	1
33020	4
33030	2
33040	4
33050	11
33060	6
33070	14
33080	22
33090	26
33100	31
33110	59
33120	94
33130	117
33140	208
33150	320
33160	432
33170	611
33180	880
33190	1165
33200	1587
33210	2188
33220	2871
33230	3983
33240	4817
33250	6262
33260	7808
33270	9575
33280	11776
33290	14040
33300	16595
33310	19265
33320	21997
33330	24808
33340	27285
33350	30459
33360	32846
33370	35110
33380	36860
33390	38564
