22000	2
22130	1
27410	1
27530	1
27560	1
27580	1
28040	1
28080	1
28100	2
28110	1
28120	1
28130	1
28190	2
28200	3
28210	1
28220	3
28230	2
28270	1
28280	2
28290	1
28310	4
28320	1
28340	1
28350	3
28360	4
28400	1
28410	1
28420	2
28430	3
28440	3
28450	1
28460	1
28470	1
28480	2
28490	1
28500	1
28520	3
28530	3
28540	3
28550	2
28560	4
28570	4
28580	2
28590	4
28600	3
28620	2
28630	2
28640	3
28650	3
28670	2
28680	1
28690	3
28700	4
28710	3
28740	2
28750	2
28760	2
28770	1
28780	1
28790	1
28800	1
28820	2
28840	1
28850	2
28860	2
28870	2
28890	2
28920	1
28940	1
28960	1
29030	1
29050	1
29120	1
29680	1
29690	1
29720	1
29730	1
29740	1
29750	1
29760	3
29770	4
29790	2
29800	1
29810	1
29820	1
29830	4
29840	1
29850	3
29860	3
29880	1
29890	2
29900	5
29920	1
29930	1
29950	1
30050	1
30070	1
30080	2
30110	3
30130	1
30140	2
30150	2
30160	2
30180	2
30190	2
30200	1
30210	2
30220	1
30230	1
30240	2
30250	1
30260	2
30280	1
30300	1
30320	1
30360	1
30440	1
30450	1
30460	1
30470	1
30500	1
30520	1
30540	1
30550	1
30620	2
30640	2
30680	1
30690	3
30700	1
30720	1
30750	1
30760	1
30770	1
30820	2
30840	1
30850	1
30860	2
30870	3
30890	1
30900	4
30920	1
30930	1
30940	1
30990	1
31020	2
31040	1
31050	1
31060	2
31070	1
31080	1
31120	3
31140	2
31150	1
31160	1
31210	1
31230	1
31250	2
31260	2
31270	1
31280	1
31300	2
31320	2
31330	1
31370	3
31400	1
31420	2
31430	1
31440	7
31450	2
31460	3
31470	2
31480	1
31490	1
31500	3
31510	3
31520	4
31530	1
31540	3
31550	3
31560	1
31570	1
31580	5
31590	1
31610	1
31630	4
31640	3
31650	1
31660	2
31670	2
31680	1
31690	4
31710	1
31720	5
31730	1
31740	4
31750	2
31760	1
31770	1
31780	1
31790	1
31800	6
31810	5
31820	1
31830	3
31840	2
31850	4
31860	3
31870	1
31880	3
31890	2
31900	3
31910	2
31920	2
31930	1
31940	3
31950	1
31960	2
31970	2
31980	2
32000	2
32010	3
32020	2
32030	1
32040	2
32050	3
32070	2
32080	1
32090	5
32100	2
32110	3
32120	3
32130	1
32150	3
32160	1
32170	4
32180	1
32190	5
32200	2
32210	2
32220	3
32230	1
32240	2
32250	2
32260	4
32270	1
32280	1
32290	2
32300	4
32310	1
32320	5
32330	2
32340	4
32360	1
32370	3
32390	4
32400	6
32410	1
32420	3
32430	4
32440	5
32450	2
32460	3
32470	3
32480	3
32490	4
32500	3
32510	7
32520	2
32530	3
32550	3
32560	5
32570	7
32580	4
32590	7
32600	5
32610	4
32620	3
32630	1
32640	4
32650	2
32670	5
32680	2
32690	10
32700	8
32710	12
32720	20
32730	20
32740	41
32750	68
32760	96
32770	143
32780	203
32790	283
32800	413
32810	529
32820	834
32830	1164
32840	1539
32850	2039
32860	2637
32870	3481
32880	4421
32890	5797
32900	7087
32910	8816
32920	10826
32930	12872
32940	15365
32950	18152
32960	21134
32970	24284
32980	26841
32990	30026
33000	33060
33010	35757
33020	38106
33030	40591
33040	41710
33050	43251
33060	44219
33070	43933
33080	43267
33090	42476
33100	41000
33110	39084
33120	36193
33130	33879
33140	30962
33150	28411
33160	25065
33170	22324
33180	19264
33190	16406
33200	14261
33210	11922
33220	9794
33230	8108
33240	6802
33250	5420
33260	4477
33270	3447
33280	2716
33290	2222
33300	1840
33310	1445
33320	1123
33330	935
33340	790
33350	647
33360	558
33370	500
33380	403
33390	374
33400	322
33410	313
33420	314
33430	278
33440	300
33450	245
33460	261
33470	266
33480	252
33490	251
33500	300
33510	291
33520	308
33530	308
33540	333
33550	310
33560	310
33570	339
33580	326
33590	328
33600	369
33610	336
33620	337
33630	309
33640	330
33650	314
