33890	2
33950	1
33980	1
34020	1
34030	1
34040	1
34170	1
34190	1
34230	1
34240	3
34250	1
34270	1
34290	1
34300	1
34330	1
34340	2
34350	1
34370	1
34380	1
34400	3
34540	1
34670	1
34750	1
34770	1
34790	1
34800	3
34810	5
34820	6
34830	9
34840	10
34850	10
34860	20
34870	55
34880	69
34890	104
34900	153
34910	212
34920	287
34930	465
34940	610
34950	830
34960	1114
34970	1447
34980	1922
34990	2530
35000	3122
35010	4017
35020	4804
35030	6118
35040	7260
35050	8481
35060	10294
35070	11634
35080	13704
35090	15392
35100	17667
35110	19531
35120	21684
35130	23666
35140	25546
35150	27207
35160	29175
35170	30530
35180	31589
35190	32727
35200	33754
35210	33823
35220	33643
35230	33396
35240	33385
35250	32402
35260	31063
35270	30561
35280	29234
35290	27279
35300	25953
35310	23968
35320	22152
35330	20405
35340	18806
35350	17143
35360	15480
35370	14026
35380	12647
35390	11439
35400	10051
35410	9032
35420	8165
35430	7222
35440	6530
35450	5873
35460	5284
35470	4794
35480	4353
35490	3856
35500	3575
35510	3288
35520	3039
35530	2767
35540	2609
35550	2393
35560	2148
35570	2001
35580	1903
35590	1652
35600	1552
35610	1483
35620	1323
35630	1238
35640	1138
35650	1068
35660	1088
35670	988
35680	933
35690	807
35700	817
35710	774
35720	690
35730	657
35740	651
35750	590
35760	572
35770	528
35780	516
35790	444
35800	440
35810	448
35820	453
35830	396
35840	379
35850	341
35860	352
35870	309
35880	300
35890	320
35900	257
35910	269
35920	276
35930	254
35940	251
35950	213
35960	229
35970	187
35980	188
35990	192
36000	184
36010	169
36020	133
36030	134
36040	118
36050	143
36060	113
36070	127
36080	101
36090	126
36100	106
36110	99
36120	82
36130	76
36140	81
36150	89
36160	89
36170	87
36180	83
36190	88
36200	78
36210	85
36220	66
36230	67
36240	71
36250	70
36260	58
36270	74
36280	96
36290	62
36300	69
36310	74
36320	82
36330	87
36340	79
36350	86
36360	77
36370	79
36380	81
36390	82
36400	67
36410	67
36420	77
36430	81
36440	70
36450	64
36460	74
36470	68
36480	68
36490	63
36500	57
36510	57
36520	61
36530	62
36540	61
36550	53
36560	41
36570	59
36580	51
36590	46
36600	49
36610	51
36620	48
36630	53
36640	53
36650	43
36660	56
36670	58
36680	68
36690	58
36700	51
36710	61
36720	80
36730	61
36740	88
36750	78
36760	76
36770	82
36780	88
36790	98
36800	108
36810	74
36820	79
36830	82
36840	84
36850	79
36860	89
36870	91
36880	77
36890	88
36900	77
36910	87
36920	80
36930	83
36940	96
36950	81
36960	112
36970	98
36980	78
36990	101
37000	98
37010	107
37020	90
37030	97
37040	92
37050	110
37060	109
37070	84
37080	97
37090	103
37100	105
37110	96
37120	102
37130	80
37140	82
37150	91
37160	84
37170	96
37180	88
37190	86
37200	80
37210	92
37220	98
37230	101
37240	96
37250	89
37260	78
37270	110
37280	102
37290	106
37300	98
37310	115
37320	92
37330	100
37340	98
37350	94
37360	90
37370	90
37380	118
37390	106
37400	87
37410	92
37420	82
37430	91
37440	80
37450	87
37460	91
37470	90
37480	80
37490	80
37500	79
37510	65
37520	91
37530	68
37540	70
37550	73
37560	74
37570	69
37580	60
37590	58
37600	56
37610	64
37620	55
37630	51
37640	60
37650	56
37660	45
37670	61
37680	54
37690	51
37700	52
37710	46
37720	42
37730	53
37740	44
37750	47
37760	50
37770	46
37780	48
37790	36
37800	36
37810	34
37820	43
37830	36
37840	40
37850	42
37860	38
37870	49
37880	30
37890	27
37900	38
37910	37
37920	27
37930	28
37940	20
37950	20
37960	28
37970	23
37980	22
37990	26
38000	32
38010	21
38020	24
38030	21
38040	19
38050	14
38060	16
38070	16
38080	21
38090	17
38100	13
38110	16
38120	13
38130	14
38140	12
38150	12
38160	6
38170	12
38180	15
38190	18
38200	10
38210	16
38220	13
38230	13
38240	11
38250	8
38260	2
38270	9
38280	8
38290	8
38300	9
38310	9
38320	9
38330	5
38340	7
38350	3
38360	3
38370	3
38380	6
38390	3
38400	5
38410	3
38420	7
38430	6
38440	5
38450	6
38460	4
38470	7
38480	6
38490	3
38500	4
38510	2
38520	3
38530	2
38540	4
38550	5
38560	2
38570	5
38580	7
38600	5
38610	3
38620	2
38630	1
38640	2
38650	4
38680	2
38690	4
38700	4
38710	2
38730	2
38740	2
38750	3
38760	1
38770	2
38780	1
38790	1
38800	1
38810	1
38820	4
38830	1
38840	6
38850	2
38860	4
38870	10
38880	11
38890	12
38900	21
38910	14
38920	16
38930	29
38940	40
38950	46
38960	48
38970	64
38980	75
38990	78
39000	71
39010	122
39020	117
39030	149
39040	159
39050	215
39060	203
39070	198
39080	249
39090	251
39100	280
39110	269
39120	275
39130	307
39140	324
39150	344
39160	339
39170	333
39180	308
39190	318
39200	300
39210	331
39220	322
39230	316
39240	311
39250	326
39260	326
39270	306
39280	301
39290	275
39300	232
39310	216
39320	239
39330	211
39340	205
39350	209
39360	171
39370	166
39380	181
39390	154
39400	164
39410	174
39420	118
39430	130
39440	109
39450	113
39460	86
39470	83
39480	82
39490	84
39500	90
39510	76
39520	73
39530	59
39540	50
39550	55
39560	62
39570	61
39580	51
39590	51
39600	51
39610	36
39620	48
39630	34
39640	35
39650	34
39660	38
39670	24
39680	27
39690	28
39700	29
39710	27
39720	19
39730	25
39740	16
39750	14
39760	19
39770	11
39780	14
39790	14
39800	26
39810	12
39820	8
39830	13
39840	17
39850	10
39860	7
39870	15
39880	11
39890	10
39900	11
39910	11
39920	9
39930	8
39940	6
39950	8
39960	7
39970	3
39980	12
39990	6
40000	6
40010	5
40020	6
40030	6
40040	6
40050	6
40060	1
40070	4
40080	8
40090	4
40100	4
40110	5
40120	8
40130	5
40140	5
40150	5
40160	7
40170	7
40180	7
40190	6
40200	7
40210	9
40220	6
40230	8
40240	11
40250	4
40260	6
40270	8
40280	6
40290	5
40300	10
40310	6
40320	4
40330	9
40340	5
40350	7
40360	11
40370	6
40380	7
40390	10
40400	11
40410	2
40420	8
40430	11
40440	9
40450	6
40460	6
40470	6
40480	6
40490	4
40500	8
40510	7
40520	10
40530	7
40540	5
40550	8
40560	2
40570	5
40580	6
40590	9
40600	4
40610	5
40620	4
40630	5
40640	7
40650	5
40660	10
40670	4
40680	3
40690	8
40700	7
40710	6
40720	9
40730	13
40740	7
40750	6
40760	8
40770	11
40780	7
40790	10
40800	11
40810	16
40820	9
40830	13
40840	16
40850	11
40860	7
40870	11
40880	17
40890	13
40900	20
40910	12
40920	17
40930	14
40940	15
40950	24
40960	25
40970	26
40980	21
40990	25
41000	20
41010	24
41020	36
41030	34
41040	27
41050	26
41060	25
41070	31
41080	18
41090	25
41100	23
41110	19
41120	20
41130	17
41140	26
41150	23
41160	21
